id,surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion
185.0,yes,adult,38.3,54.0,50.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.5,decreased,distend_small,37.5,6.5,cloudy,3.6,yes
0.0,yes,adult,37.3,48.0,20.0,None,normal,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.5,decreased,distend_large,41.0,69.0,None,3.0,yes
721.0,no,adult,38.3,130.0,52.0,cool,reduced,bright_red,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,5.5,decreased,None,63.0,7.5,serosanguious,3.9,yes
264.0,yes,adult,37.4,76.0,51.0,cool,absent,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,slight,more_1_liter,2.0,absent,distend_large,60.0,6.5,serosanguious,4.6,yes
965.0,yes,adult,38.0,36.0,20.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,none,5.0,None,other,49.0,8.0,clear,10.0,no
443.0,yes,adult,40.3,80.0,36.0,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,normal,54.0,6.5,serosanguious,3.4,yes
564.0,yes,adult,37.5,44.0,12.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,none,slight,less_1_liter,7.0,absent,distend_large,37.0,6.1,serosanguious,2.0,yes
592.0,yes,adult,39.1,100.0,51.0,cool,reduced,bright_red,more_3_sec,mild_pain,hypomotile,severe,significant,less_1_liter,2.0,absent,distend_large,50.0,7.5,cloudy,1.0,yes
739.0,yes,adult,38.2,64.0,40.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,3.4,decreased,distend_small,47.0,7.4,cloudy,3.4,yes
0.0,yes,adult,38.2,72.0,28.0,None,None,None,None,None,None,None,None,None,4.5,None,None,45.0,8.7,None,3.0,yes
93.0,no,adult,38.6,50.0,24.0,warm,normal,normal_pink,less_3_sec,alert,normal,slight,significant,None,7.0,normal,None,46.0,5.9,clear,1.0,no
495.0,yes,adult,38.0,66.0,16.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,slight,slight,none,3.0,None,None,43.0,3.7,cloudy,3.6,yes
571.0,no,adult,37.8,52.0,24.0,normal,normal,normal_pink,less_3_sec,depressed,normal,slight,slight,more_1_liter,5.0,normal,firm,32.0,6.2,clear,5.0,no
98.0,yes,adult,39.2,104.0,51.0,cold,reduced,pale_cyanotic,less_3_sec,depressed,absent,severe,slight,more_1_liter,5.0,absent,distend_small,47.0,7.5,serosanguious,2.6,yes
467.0,no,adult,39.3,120.0,24.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,more_1_liter,5.0,absent,distend_small,65.0,8.5,serosanguious,3.4,no
1110.0,yes,adult,37.2,108.0,12.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,none,6.0,absent,distend_small,52.0,8.6,serosanguious,7.4,yes
942.0,yes,adult,38.1,108.0,36.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,severe,slight,none,4.4,absent,distend_large,60.0,6.0,serosanguious,3.6,yes
729.0,yes,adult,38.1,44.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,4.5,normal,distend_small,39.0,6.6,cloudy,4.2,no
343.0,yes,adult,37.9,48.0,14.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,5.7,None,None,47.0,6.5,clear,5.3,no
313.0,yes,adult,38.3,132.0,32.0,None,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,severe,none,more_1_liter,2.0,None,None,57.0,8.1,cloudy,2.0,no
661.0,yes,adult,37.8,72.0,30.0,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,None,more_1_liter,2.0,decreased,distend_small,52.0,75.0,serosanguious,2.0,yes
426.0,yes,adult,39.5,88.0,28.0,cold,reduced,bright_red,less_3_sec,depressed,absent,severe,none,less_1_liter,1.0,decreased,distend_large,54.0,7.6,serosanguious,3.4,no
384.0,yes,adult,38.6,88.0,14.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,moderate,slight,less_1_liter,3.5,increased,distend_small,47.0,5.7,cloudy,3.0,yes
0.0,no,adult,37.7,44.0,40.0,warm,normal,pale_pink,less_3_sec,alert,hypomotile,slight,none,none,4.5,normal,distend_large,41.0,60.0,None,3.0,no
505.0,no,adult,37.8,48.0,30.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,37.0,6.5,clear,2.6,yes
107.0,yes,adult,37.9,52.0,14.0,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,none,less_1_liter,3.0,absent,distend_large,37.0,4.0,serosanguious,3.4,yes
203.0,no,young,38.7,52.0,20.0,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,None,none,more_1_liter,5.5,None,None,47.0,7.2,cloudy,2.8,yes
772.0,yes,adult,38.0,64.0,80.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,2.0,absent,distend_small,46.0,75.0,cloudy,1.0,yes
757.0,yes,adult,38.3,56.0,84.0,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,1.5,absent,distend_small,36.0,6.5,cloudy,3.6,yes
630.0,yes,adult,38.6,104.0,24.0,cool,None,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,5.3,absent,distend_large,52.0,6.5,cloudy,2.6,yes
480.0,yes,adult,38.5,60.0,10.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,severe,None,less_1_liter,2.0,absent,None,50.0,77.0,serosanguious,2.0,yes
0.0,yes,adult,38.5,86.0,28.0,normal,normal,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,none,4.5,decreased,distend_large,45.0,7.4,clear,3.4,yes
0.0,yes,young,38.1,136.0,48.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,hypermotile,moderate,slight,less_1_liter,4.4,increased,None,33.0,4.9,cloudy,2.9,yes
752.0,yes,adult,38.1,66.0,20.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,none,4.3,normal,distend_large,45.0,7.5,cloudy,2.6,yes
0.0,yes,adult,38.2,88.0,28.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,4.5,absent,distend_large,63.0,6.5,serosanguious,3.0,yes
718.0,yes,adult,36.2,114.0,36.0,cool,reduced,dark_cyanotic,less_3_sec,extreme_pain,hypomotile,none,none,more_1_liter,6.5,normal,normal,45.0,7.5,cloudy,1.3,yes
0.0,no,adult,39.5,92.0,28.0,cool,reduced,dark_cyanotic,less_3_sec,extreme_pain,absent,none,None,more_1_liter,4.5,absent,None,72.0,6.4,None,3.6,no
79.0,yes,adult,38.4,52.0,12.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,6.5,normal,distend_small,54.0,6.1,serosanguious,3.6,yes
0.0,yes,adult,38.0,50.0,36.0,None,normal,normal_pink,less_3_sec,mild_pain,normal,slight,None,None,4.5,decreased,None,39.0,6.6,clear,5.3,yes
119.0,yes,adult,38.3,164.0,84.0,normal,normal,bright_pink,less_3_sec,depressed,None,severe,none,more_1_liter,5.0,decreased,None,64.0,8.0,clear,6.0,yes
92.0,no,adult,38.3,64.0,30.0,normal,reduced,pale_pink,more_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,7.5,decreased,distend_large,47.0,7.2,None,0.1,no
293.0,yes,adult,38.1,136.0,40.0,cool,reduced,normal_pink,less_3_sec,extreme_pain,hypomotile,moderate,significant,less_1_liter,4.4,absent,distend_small,47.0,4.9,serosanguious,3.9,yes
863.0,yes,adult,38.3,66.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.3,increased,firm,37.0,7.1,cloudy,1.6,yes
787.0,yes,adult,37.1,84.0,40.0,cool,reduced,normal_pink,less_3_sec,depressed,absent,none,slight,less_1_liter,3.0,absent,distend_small,75.0,81.0,clear,2.0,yes
348.0,no,adult,40.3,114.0,36.0,cool,reduced,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,7.0,normal,distend_large,57.0,8.1,serosanguious,2.6,yes
853.0,yes,adult,38.1,112.0,9.0,cold,normal,pale_cyanotic,more_3_sec,depressed,absent,moderate,none,more_1_liter,5.5,decreased,distend_large,43.0,6.4,clear,3.9,yes
1068.0,yes,adult,37.8,84.0,20.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.3,normal,distend_small,73.0,10.2,cloudy,2.6,yes
221.0,yes,adult,40.3,114.0,36.0,cold,reduced,pale_cyanotic,more_3_sec,mild_pain,hypomotile,moderate,slight,none,4.0,decreased,distend_small,50.0,7.0,serosanguious,4.1,yes
0.0,yes,adult,39.0,64.0,36.0,cool,normal,pale_cyanotic,more_3_sec,mild_pain,hypomotile,slight,none,less_1_liter,7.0,absent,distend_large,44.0,7.5,serosanguious,5.0,yes
0.0,yes,adult,38.2,76.0,28.0,cool,normal,normal_pink,less_3_sec,mild_pain,absent,none,slight,less_1_liter,4.5,absent,distend_small,46.0,81.0,clear,2.0,yes
881.0,yes,adult,38.0,52.0,18.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,2.0,decreased,distend_small,52.0,75.0,clear,2.0,yes
765.0,yes,adult,39.5,64.0,40.0,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,7.0,decreased,firm,39.0,6.5,cloudy,7.5,no
193.0,yes,adult,37.6,68.0,9.0,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,slight,slight,less_1_liter,6.5,absent,distend_small,38.0,6.0,serosanguious,4.5,yes
80.0,yes,adult,38.5,76.0,28.0,normal,normal,bright_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,5.5,normal,distend_small,40.0,6.5,cloudy,3.2,yes
0.0,yes,adult,38.5,60.0,28.0,normal,normal,None,less_3_sec,None,hypermotile,none,None,None,4.5,None,None,33.0,53.0,clear,3.0,yes
464.0,no,adult,38.2,52.0,24.0,normal,normal,bright_red,less_3_sec,depressed,absent,slight,slight,more_1_liter,5.5,absent,firm,52.0,8.1,cloudy,1.6,no
0.0,yes,adult,38.0,76.0,18.0,None,None,None,more_3_sec,None,None,None,None,None,4.5,None,None,71.0,11.0,None,3.0,yes
492.0,yes,adult,36.7,100.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,None,absent,severe,none,more_1_liter,2.0,decreased,distend_large,52.0,75.0,serosanguious,2.0,yes
777.0,no,adult,40.3,114.0,36.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes
579.0,no,adult,38.6,108.0,18.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,hypomotile,moderate,slight,none,5.7,absent,distend_small,50.0,7.6,serosanguious,4.8,yes
38.0,yes,adult,38.2,68.0,24.0,normal,None,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,normal,distend_large,45.0,7.0,cloudy,3.6,yes
420.0,yes,young,38.3,184.0,30.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,moderate,slight,none,4.0,absent,distend_small,48.0,6.1,serosanguious,4.5,yes
0.0,no,adult,37.2,72.0,24.0,cool,increased,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,significant,none,4.5,absent,distend_small,44.0,7.5,serosanguious,3.3,yes
717.0,no,adult,38.4,150.0,40.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,severe,significant,less_1_liter,2.0,absent,distend_large,48.0,6.5,serosanguious,2.0,no
976.0,yes,adult,38.3,132.0,18.0,None,reduced,dark_cyanotic,more_3_sec,depressed,absent,none,slight,more_1_liter,6.2,absent,distend_small,48.0,7.2,None,5.2,yes
156.0,yes,adult,38.1,44.0,40.0,cool,normal,bright_red,less_3_sec,depressed,absent,slight,slight,less_1_liter,3.0,absent,distend_small,42.0,6.6,cloudy,3.0,yes
1231.0,yes,adult,37.5,60.0,50.0,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.0,decreased,distend_small,35.0,6.4,serosanguious,3.6,yes
516.0,yes,adult,38.2,96.0,20.0,normal,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,5.2,normal,distend_small,47.0,6.2,clear,5.3,yes
0.0,yes,adult,37.5,60.0,50.0,cool,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,3.5,decreased,distend_small,35.0,6.5,None,3.0,yes
696.0,no,adult,38.3,52.0,20.0,warm,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,more_1_liter,5.4,normal,normal,43.0,6.4,clear,7.2,no
0.0,yes,adult,37.5,48.0,40.0,None,None,None,None,None,None,None,none,none,4.5,None,distend_large,41.0,55.0,serosanguious,2.0,yes
0.0,no,adult,39.5,60.0,10.0,cool,None,None,more_3_sec,mild_pain,hypomotile,slight,slight,none,4.5,decreased,None,38.0,56.0,clear,3.0,no
430.0,yes,adult,37.1,84.0,20.0,cool,reduced,pale_pink,more_3_sec,depressed,absent,moderate,significant,less_1_liter,2.0,None,None,75.0,81.0,None,2.0,no
102.0,yes,adult,40.3,114.0,36.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,none,4.4,absent,distend_small,68.0,7.7,serosanguious,4.8,yes
403.0,yes,young,38.1,66.0,12.0,normal,normal,bright_red,more_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.0,increased,None,44.0,7.5,cloudy,2.6,yes
830.0,yes,adult,38.1,64.0,90.0,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,less_1_liter,5.0,normal,distend_large,36.0,7.5,clear,3.3,yes
266.0,yes,adult,38.3,60.0,14.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,7.0,absent,distend_small,41.0,6.6,clear,5.0,yes
1114.0,no,adult,38.3,52.0,18.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,none,more_1_liter,5.0,absent,distend_small,37.0,7.6,clear,5.3,yes
722.0,yes,adult,38.3,88.0,16.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,moderate,significant,more_1_liter,2.0,None,distend_large,53.0,75.0,cloudy,2.0,no
726.0,yes,adult,39.3,60.0,16.0,cool,normal,pale_pink,more_3_sec,mild_pain,hypomotile,moderate,significant,less_1_liter,7.0,absent,distend_small,37.0,4.7,serosanguious,3.4,yes
1112.0,no,adult,40.3,114.0,36.0,cool,reduced,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_large,57.0,8.1,serosanguious,4.5,yes
805.0,yes,adult,38.4,108.0,12.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,5.0,absent,distend_small,74.0,7.5,serosanguious,2.6,yes
0.0,yes,adult,38.5,96.0,30.0,warm,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,none,4.5,decreased,distend_large,50.0,65.0,None,3.0,yes
0.0,yes,adult,38.2,100.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,significant,more_1_liter,4.5,absent,distend_small,52.0,6.6,None,3.0,yes
476.0,no,adult,39.3,114.0,36.0,warm,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,none,none,7.0,absent,distend_large,50.0,7.9,serosanguious,6.0,no
209.0,no,adult,38.4,48.0,20.0,cool,None,pale_pink,less_3_sec,None,None,slight,none,more_1_liter,1.0,None,None,41.0,65.0,clear,2.3,no
1152.0,yes,young,38.1,48.0,14.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,moderate,none,more_1_liter,1.0,normal,None,33.0,65.0,cloudy,2.0,yes
1210.0,no,adult,38.3,60.0,20.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,decreased,distend_small,43.0,7.5,clear,5.0,no
1091.0,yes,adult,38.5,129.0,30.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,none,2.0,None,None,57.0,66.0,serosanguious,2.0,yes
0.0,no,adult,40.3,114.0,36.0,cool,reduced,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes
1064.0,no,adult,38.9,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,none,none,7.5,decreased,other,49.0,7.0,clear,8.0,no
598.0,yes,adult,38.5,88.0,30.0,cool,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.5,absent,distend_small,50.0,7.5,serosanguious,4.1,yes
265.0,no,adult,38.3,48.0,20.0,cool,normal,normal_pink,less_3_sec,alert,hypermotile,none,none,none,1.0,normal,None,48.0,7.6,cloudy,1.0,no
1070.0,no,adult,38.0,48.0,20.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,decreased,firm,40.0,6.5,clear,1.5,no
477.0,yes,adult,38.6,48.0,24.0,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,None,more_1_liter,6.0,decreased,other,45.0,6.4,clear,3.6,yes
0.0,yes,adult,38.2,36.0,32.0,normal,normal,pale_cyanotic,less_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,4.0,None,distend_small,41.0,5.9,None,3.0,yes
0.0,no,young,38.0,92.0,28.0,normal,normal,bright_pink,less_3_sec,alert,hypomotile,slight,significant,None,7.2,normal,normal,37.0,6.1,clear,3.0,no
16.0,yes,adult,37.8,60.0,16.0,cool,None,normal_pink,less_3_sec,depressed,normal,none,none,more_1_liter,2.0,normal,None,37.0,75.0,None,1.0,yes
301.0,yes,adult,38.1,52.0,20.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,moderate,none,more_1_liter,2.0,decreased,distend_small,26.0,75.0,cloudy,2.0,yes
88.0,no,adult,38.4,52.0,20.0,cool,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,4.0,absent,distend_small,48.0,7.7,serosanguious,4.3,no
998.0,yes,adult,37.2,88.0,30.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,less_1_liter,6.5,absent,distend_small,48.0,8.5,serosanguious,4.3,yes
0.0,no,adult,38.2,44.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,none,4.5,None,normal,48.0,6.3,None,3.0,no
541.0,yes,adult,39.9,60.0,24.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,less_1_liter,4.5,None,None,47.0,7.2,cloudy,2.0,yes
0.0,yes,adult,39.9,72.0,60.0,normal,normal,bright_red,more_3_sec,extreme_pain,absent,severe,significant,none,4.5,absent,distend_small,46.0,6.1,cloudy,3.0,yes
347.0,no,adult,37.7,88.0,36.0,normal,normal,bright_pink,less_3_sec,depressed,hypermotile,none,slight,more_1_liter,4.0,increased,firm,50.0,7.0,clear,3.9,no
855.0,yes,adult,39.2,100.0,51.0,cool,normal,dark_cyanotic,less_3_sec,mild_pain,absent,moderate,none,less_1_liter,2.0,None,None,50.0,13.0,serosanguious,2.0,yes
532.0,no,adult,38.3,48.0,24.0,normal,normal,bright_pink,less_3_sec,depressed,normal,none,none,more_1_liter,5.0,normal,normal,43.0,7.0,cloudy,5.0,no
968.0,no,adult,38.4,54.0,24.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,less_1_liter,7.0,normal,normal,43.0,7.5,clear,1.3,no
263.0,yes,adult,37.3,78.0,28.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,none,none,more_1_liter,1.0,None,distend_large,57.0,80.0,serosanguious,2.0,yes
1195.0,no,adult,39.5,108.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,severe,None,more_1_liter,5.0,absent,distend_large,53.0,8.0,serosanguious,3.9,yes
387.0,no,adult,37.1,96.0,36.0,cool,normal,pale_cyanotic,more_3_sec,depressed,absent,slight,none,more_1_liter,5.0,None,distend_large,48.0,7.2,serosanguious,5.3,yes
658.0,yes,adult,39.3,44.0,12.0,cool,normal,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,2.0,normal,distend_large,51.0,51.0,clear,2.0,yes
0.0,yes,adult,37.1,40.0,8.0,None,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,none,none,none,4.5,decreased,firm,23.0,6.7,serosanguious,3.0,yes
676.0,yes,adult,39.2,108.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,distend_small,moderate,significant,more_1_liter,2.0,None,distend_small,55.0,85.0,serosanguious,2.0,yes
400.0,yes,adult,38.0,66.0,12.0,cool,normal,bright_red,less_3_sec,severe_pain,hypomotile,none,slight,none,3.0,normal,distend_small,45.0,6.0,cloudy,2.0,yes
211.0,no,adult,38.6,52.0,20.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,5.0,normal,firm,36.0,6.6,clear,5.0,no
783.0,yes,adult,39.1,64.0,21.0,normal,normal,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,absent,distend_large,39.0,7.5,clear,3.6,yes
175.0,no,adult,37.2,60.0,12.0,cool,absent,pale_cyanotic,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,5.0,decreased,firm,52.0,7.5,cloudy,4.1,yes
557.0,yes,adult,37.5,90.0,32.0,cool,normal,bright_red,less_3_sec,depressed,hypomotile,slight,none,less_1_liter,7.0,absent,distend_small,44.0,8.1,cloudy,4.7,yes
448.0,yes,adult,39.1,88.0,20.0,cool,absent,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,2.0,absent,distend_small,52.0,89.0,cloudy,3.4,yes
0.0,no,adult,38.2,112.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,slight,None,None,4.5,absent,None,40.0,5.3,serosanguious,2.6,no
0.0,no,adult,38.4,48.0,16.0,normal,None,normal_pink,less_3_sec,alert,hypomotile,none,slight,more_1_liter,5.5,absent,firm,49.0,6.8,None,3.0,no
1038.0,no,adult,38.2,114.0,16.0,normal,reduced,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes
160.0,yes,adult,38.0,36.0,16.0,cool,normal,normal_pink,less_3_sec,severe_pain,normal,None,significant,more_1_liter,2.0,None,None,37.0,75.0,cloudy,1.0,no
885.0,no,adult,38.1,52.0,24.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,slight,slight,none,7.0,normal,firm,54.0,7.5,cloudy,4.1,no
0.0,no,adult,36.9,50.0,40.0,warm,reduced,pale_pink,less_3_sec,alert,hypomotile,slight,significant,none,7.0,None,None,37.5,6.5,None,3.0,no
656.0,yes,adult,39.2,88.0,32.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,4.0,absent,distend_large,66.0,84.0,serosanguious,2.0,yes
916.0,yes,adult,37.6,96.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,7.0,absent,distend_large,57.0,8.1,serosanguious,4.5,yes
86.0,yes,adult,39.4,100.0,51.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,significant,less_1_liter,2.0,absent,distend_small,57.0,8.5,serosanguious,3.9,yes
506.0,yes,adult,37.7,84.0,48.0,cool,reduced,bright_red,more_3_sec,mild_pain,hypomotile,moderate,significant,less_1_liter,7.5,absent,distend_small,63.0,8.4,serosanguious,2.0,yes
1138.0,yes,adult,38.2,60.0,36.0,normal,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,severe,none,more_1_liter,2.0,absent,distend_large,42.0,72.0,cloudy,1.0,yes
44.0,yes,adult,39.1,120.0,18.0,normal,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,none,5.3,decreased,other,64.0,8.0,cloudy,3.9,yes
470.0,no,adult,38.3,52.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.0,decreased,firm,32.0,6.0,cloudy,1.6,no
1033.0,yes,adult,39.5,132.0,96.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,6.5,absent,distend_small,67.0,4.5,serosanguious,3.6,yes
0.0,yes,adult,37.8,30.0,12.0,None,None,None,None,None,None,None,None,None,4.5,None,None,48.0,7.5,None,3.0,yes
572.0,no,adult,36.8,52.0,44.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,None,slight,more_1_liter,7.5,decreased,other,48.0,8.5,cloudy,2.5,no
